timestamp,x,y,theta
1684870107.207544,735.6131948126146,-290.90611456561334,-0.9205719291989812
1684870107.232868,735.6860322617687,-291.001843341061,-0.9203726810071478
1684870107.257527,735.7568122320188,-291.0948293378344,-0.9201722760398398
1684870107.282346,735.8279047837553,-291.18818566518496,-0.919964169586421
1684870107.307471,735.8998030886514,-291.2825581855078,-0.919750229984046
1684870107.332678,735.9714827154954,-291.3766018122239,-0.9195356928436765
1684870107.357807,736.042717132626,-291.47001798701757,-0.9193120712840567
1684870107.382805,736.1133595454698,-291.56261446986224,-0.9190864126408109
1684870107.407484,736.1827907543093,-291.65358131678687,-0.9188637098362455
1684870107.432679,736.2531447262513,-291.74571247052864,-0.9186299013187895
1684870107.4578,736.3229787960655,-291.83711738988893,-0.9183903477146635
1684870107.482613,736.3917380508874,-291.92707017505506,-0.9181473274767409
1684870107.507745,736.4610063890351,-292.0176421477864,-0.9178980186235914
1684870107.532499,736.5286993476992,-292.10610745912584,-0.9176429529192457
1684870107.557878,736.5977237417296,-292.19626392491415,-0.9173815244326601
1684870107.583014,736.6658659240092,-292.2852203672751,-0.9171226488308916
1684870107.608846,736.7356676583345,-292.37629308675974,-0.9168566573674688
1684870107.633846,736.8027577718121,-292.46378063964295,-0.9165961063735494
1684870107.658826,736.8695735939427,-292.55086355812614,-0.9163358140628347
1684870107.683091,736.9341134860132,-292.6349361876969,-0.9160830717761526
1684870107.708391,737.0013534666871,-292.7224771230575,-0.9158130192992696
1684870107.733938,737.0686824344499,-292.81008447336046,-0.9155404580619344
1684870107.75883,737.1341416276222,-292.8952109756573,-0.9152684870674619
1684870107.783238,737.1981115523332,-292.97835487081056,-0.9150018555653104
1684870107.808046,737.2626692579802,-293.0622157080966,-0.9147309503662595
1684870107.833307,737.3281826282297,-293.1472682724615,-0.9144486342651853
1684870107.858779,737.3941121366453,-293.23281070863544,-0.9141639854950914
1684870107.883882,737.4589420001715,-293.3168775975318,-0.9138835086460122
1684870107.908459,737.5220457057366,-293.3986586152575,-0.9136026438055047
1684870107.933675,737.5865528224242,-293.4822086400063,-0.913314524617196
1684870107.95851,737.6498651005123,-293.56416302833014,-0.9130308358824262
1684870107.984012,737.7147309731026,-293.6480779278397,-0.9127395524213323
1684870108.009223,737.778479841969,-293.7304987515232,-0.9124516921293745
1684870108.034852,737.8431218171057,-293.81402375795494,-0.9121590853388319
1684870108.059678,737.9056093938171,-293.89471777295006,-0.9118756959803115
1684870108.084247,737.9673219695838,-293.97436483269456,-0.9115952650196563
1684870108.110007,738.0314506176228,-294.0570798856845,-0.9113013699169169
1684870108.135985,738.0960509365212,-294.140352338516,-0.9110050146045695
1684870108.160432,738.1567168721753,-294.21850819759976,-0.9107261453635703
1684870108.185981,738.2198898141679,-294.2998448894189,-0.9104347597606193
1684870108.210682,738.2808364102392,-294.3782694998703,-0.9101530956254016
1684870108.235534,738.3420252675746,-294.456960856399,-0.9098761445202838
1684870108.260424,738.4030847707849,-294.53544093512164,-0.9095988207421313
1684870108.285518,738.4644974894655,-294.61432948660354,-0.9093192481284151
1684870108.310355,738.5251654537382,-294.69221688506184,-0.9090425637583742
1684870108.335947,738.587512404866,-294.77221168302526,-0.9087509163155565
1684870108.360867,738.6481689836586,-294.8499889855567,-0.9084477148370752
1684870108.385232,738.7073629167793,-294.9258429514986,-0.9081418860063563
1684870108.410572,738.768529899606,-295.00417390883763,-0.907823893339158
1684870108.435667,738.8288979148373,-295.0814315456978,-0.9075090516452798
1684870108.460892,738.8894166277304,-295.15883154555235,-0.9071926049726019
1684870108.485283,738.947807063388,-295.23346253469833,-0.9068866694636355
1684870108.510444,739.0077241101333,-295.3099949735427,-0.9065711501736651
1684870108.535544,739.0673650458822,-295.3861253584595,-0.9062564213645468
1684870108.560289,739.1260025281737,-295.4609270439966,-0.9059461934564123
1684870108.585887,739.1866073193387,-295.53818727840735,-0.9056252963120947
1684870108.610724,739.2452649720282,-295.61291733883394,-0.905313964303256
1684870108.635234,739.3030824668659,-295.68653046180526,-0.9050067541434773
1684870108.66069,739.3630772824405,-295.7628645693607,-0.9046811725213536
1684870108.685975,739.4226160650358,-295.8385670289243,-0.9043512790536888
1684870108.710898,739.4811570186273,-295.9129504935518,-0.9040229454574593
1684870108.7355,739.538893127455,-295.98626097515154,-0.903689389172078
1684870108.760554,739.5976375783207,-296.060799204542,-0.903346500429631
1684870108.785782,739.6567222900886,-296.1357159586373,-0.9030012549276359
1684870108.810846,739.7152159174593,-296.20982997362165,-0.9026518628854759
1684870108.835154,739.7718795580338,-296.28157439252055,-0.9023067869968422
1684870108.860151,739.8300205490592,-296.35513567682335,-0.90195197963667
1684870108.885847,739.8897198853323,-296.4306109902994,-0.9015806718702324
1684870108.910682,739.9472905131889,-296.50334141508415,-0.9012218328149326
1684870108.935858,740.0056009241929,-296.5769509034394,-0.9008548667352207
1684870108.960256,740.0620294350978,-296.64813133508613,-0.9004898469338425
1684870108.985545,740.12046737299,-296.7217892520284,-0.9001115261826523
1684870109.01023,740.1774601225956,-296.79357113037133,-0.8997422611072071
1684870109.035804,740.2364538731026,-296.8678149142898,-0.8993597256805904
1684870109.06067,740.2938410249035,-296.9399816642168,-0.8989877820613391
1684870109.085192,740.3503844835307,-297.01103392385807,-0.8986210055184372
1684870109.110446,740.408643310394,-297.08418498095085,-0.8982432812736042
1684870109.135509,740.4664887889072,-297.156761183344,-0.897868413416148
1684870109.160475,740.5241372997525,-297.22903487117446,-0.8974949969315537
1684870109.185294,740.5813953827085,-297.3007644473895,-0.8971238055043228
1684870109.21097,740.640483064549,-297.3747277704204,-0.8967398207442768
1684870109.23554,740.6969747642496,-297.4453883045526,-0.8963724011399754
1684870109.260632,740.7545999837167,-297.5174112375011,-0.8959971985957631
1684870109.285493,740.8117206135335,-297.58874912896283,-0.8956254541723737
1684870109.310874,740.8699848064992,-297.6614586430146,-0.8952459561407575
1684870109.335161,740.9256862615503,-297.73091922863443,-0.8948890588903436
1684870109.360249,740.9831729184086,-297.8025518668264,-0.8945204147629747
1684870109.385799,741.0417291644638,-297.8754612007249,-0.894144984699727
1684870109.410476,741.0983105077428,-297.94585925078707,-0.8937823803005228
1684870109.435412,741.1555272179074,-298.01699442514797,-0.8934159712929736
1684870109.460495,741.2130921065565,-298.08850848893655,-0.8930474007353792
1684870109.485527,741.2704876309411,-298.1597584825479,-0.8926796049208651
1684870109.510531,741.3278447914827,-298.2309073314244,-0.8923122224702845
1684870109.53561,741.3854005224291,-298.3022486796585,-0.8919437365481864
1684870109.560624,741.4427387432611,-298.3732669973295,-0.8915762319819938
1684870109.58508,741.498669361339,-298.44249098153875,-0.8912169729869376
1684870109.610311,741.5563197664609,-298.513789429711,-0.8908463277904998
1684870109.635821,741.6146345516559,-298.58585428982525,-0.8904715848224174
1684870109.660063,741.6701510751839,-298.6544111437782,-0.8901154709546577
1684870109.685391,741.7281015564463,-298.72591925341527,-0.8897434037964355
1684870109.710826,741.7862436864747,-298.79760907509814,-0.8893697895095359
1684870109.735076,741.8416250784898,-298.8658451856352,-0.8890136050612938
1684870109.761058,741.9009901027772,-298.93893255833245,-0.8886319793670189
1684870109.786972,741.9602597620855,-299.01184579517525,-0.8882513552138817
1684870109.811075,742.0153960862257,-299.0796251851439,-0.8878973314330589
1684870109.836859,742.0744216974164,-299.15212958844626,-0.8875186158111107
1684870109.861535,742.1308426268591,-299.2213832363565,-0.887156173481704
1684870109.88648,742.1876519046447,-299.29106142091047,-0.8867898558530819
1684870109.912045,742.245899707902,-299.36244925863815,-0.8864144351646912
1684870109.937994,742.3050502454018,-299.43488710688024,-0.8860333740804207
1684870109.962232,742.3602328751348,-299.50241664059155,-0.8856774616792213
1684870109.987572,742.4177736117482,-299.57277845674776,-0.8853054221212875
1684870110.012849,742.475198006371,-299.6429448543437,-0.8849343031847487
1684870110.037414,742.5309357308726,-299.71100022958126,-0.8845736401269446
1684870110.062438,742.5876609733333,-299.78020947310284,-0.8842062637045394
1684870110.087606,742.6447383669993,-299.8497959090621,-0.8838367731473457
1684870110.112059,742.7002190097509,-299.91738615137723,-0.883477776259185
1684870110.138062,742.7590781150318,-299.98903647918536,-0.8830960799262535
1684870110.163957,742.8176217345974,-300.0602475597709,-0.8827159913737785
1684870110.188399,742.8729822278136,-300.1275366733994,-0.882350950738908
1684870110.213756,742.9304417229463,-300.1973231809204,-0.8819722438247215
1684870110.238244,742.9858787489309,-300.2646031711078,-0.8816065159590255
1684870110.263896,743.0438964273804,-300.33495970924446,-0.8812201465628158
1684870110.288065,743.0985841742389,-300.401228962529,-0.8808561135637771
1684870110.313468,743.1558974542279,-300.4706242915089,-0.8804637638771545
1684870110.338355,743.2120728243993,-300.5385886070409,-0.8800793828499328
1684870110.36406,743.2701219505725,-300.6087631514173,-0.8796823712766182
1684870110.389249,743.3269368453425,-300.677391278937,-0.8792933498694908
1684870110.414747,743.3842965437414,-300.74662197700246,-0.8788996110913765
1684870110.439691,743.4404364015395,-300.8143272790071,-0.8785144248087418
1684870110.464568,743.4963873288631,-300.88175200170986,-0.8781303016309749
1684870110.489467,743.5523186195932,-300.94910035772364,-0.877745860980035
1684870110.514462,743.6084918308611,-301.0166869305084,-0.877359936812402
1684870110.539336,743.6644504896767,-301.0839627758904,-0.8769758578116905
1684870110.564169,743.7204220823969,-301.15120170869733,-0.8765923871824752
1684870110.589644,743.77762336749,-301.219862937533,-0.8761990782687675
1684870110.614263,743.8329279919632,-301.28619623571325,-0.8758189839456093
1684870110.639121,743.8887949742315,-301.3531517738637,-0.8754352013161194
1684870110.664862,743.9465746980757,-301.42234378275884,-0.87503781389022
1684870110.689287,744.0014101091363,-301.48795921407464,-0.8746576138770592
1684870110.714828,744.0587783541139,-301.556549967011,-0.8742600416262162
1684870110.739775,744.1147580401523,-301.6234277424613,-0.8738717426915181
1684870110.764412,744.169893519513,-301.6892456687355,-0.8734882926745428
1684870110.789371,744.225775737079,-301.7559023942806,-0.8730998294386877
1684870110.814308,744.2815544355431,-301.8223823568903,-0.8727053523890985
1684870110.839527,744.3379908363588,-301.8895917323519,-0.8723064136035455
1684870110.86436,744.3935100678592,-301.95565614965574,-0.8719136020085825
1684870110.889806,744.4503281519305,-302.0232108987262,-0.8715111236054911
1684870110.914719,744.505982461921,-302.08932905267915,-0.8711170735363974
1684870110.939224,744.5607501418046,-302.1543427124807,-0.8707294795334354
